0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
24718890,24544863,25145464,25444293,26317017,30063283,30824761,31270096,32092089,32624531,32774063,32995154,33333211,34009966,34404043,46267581,50065697,51857192,53910687,56353298,56367823
24719575,24545662,25145748,25446239,26325799,30071846,30830832,31271563,32102646,32625854,32776717,32997039,33339407,34014607,34448897,46287443,50187790,51969240,53969115,56354823,56403822
24722181,24545879,25148035,25446844,26326618,30077806,30833534,31274512,32105035,32634658,32787815,32998615,33339512,34017145,34465619,46290481,50224388,52188933,53981269,56374154,56409100
24722562,24547589,25148360,25449325,26344817,30090428,30834974,31281199,32105634,32634660,32789579,33000909,33341417,34020489,34474876,46460818,50237538,52251211,54010392,56397568,56449061
24723590,24547836,25148492,25449977,26351788,30091682,30835045,31283473,32111925,32642235,32793349,33001003,33343525,34022251,34540041,46488676,50293689,52273417,54024224,56467394,56530322
24724024,24548767,25150232,25450187,26411233,30110919,30836803,31285836,32125231,32650431,32797156,33003417,33346086,34024203,34556171,46502881,50312275,52330785,54060650,56550936,56598140
24726707,24550029,25150749,25457482,26412428,30118403,30840604,31292721,32133915,32658562,32800683,33003703,33347669,34026138,34581427,46535256,50322035,52346185,54177897,56560438,56617417
24726727,24550816,25151656,25458161,26442362,30124431,30841894,31294307,32134302,32659176,32804679,33005438,33350729,34036867,34604812,46555218,50335659,52405629,54213091,56584994,56649067
24727433,24551092,25151922,25463749,26449914,30128590,30842339,31296984,32134659,32660841,32813229,33013336,33366883,34039725,34661250,46585802,50336854,52453191,54258193,56638507,56687831
24728002,24553143,25153369,25464379,26453238,30146985,30845555,31298926,32138485,32669133,32821976,33014762,33371471,34040296,34740778,46592662,50368572,52492118,54272816,56695911,56692867
24728191,24553282,25153697,25475184,26456126,30153176,30853757,31305058,32140678,32676177,32822765,33015823,33391800,34051770,34772254,46594769,50375138,52547242,54303727,56714301,56694993
24728567,24553524,25154392,25482550,26471960,30159544,30855433,31307162,32144570,32676686,32823672,33026699,33392564,34052593,34820247,46609285,50385690,52598771,54305435,56720039,56705473
24729528,24558542,25155430,25483253,26480392,30162931,30858668,31312979,32144753,32678305,32825571,33027956,33395570,34054358,34933160,46727049,50400433,52603593,54317777,56736902,56796139
24731504,24558755,25156177,25484128,26534894,30181548,30859464,31317407,32147785,32684845,32828373,33028065,33419589,34082406,35001808,46737481,50415566,52612294,54351893,56769616,56827424
24732320,24560045,25156307,25484380,26544422,30182524,30863308,31319068,32149845,32690887,32831897,33030388,33436727,34084246,35182671,46989151,50486737,52654586,54422249,56772401,56827762
24734041,24563086,25157417,25486860,26592412,30185187,30865648,31321580,32152771,32691374,32831906,33030483,33455803,34089058,35601356,47038479,50513345,52731872,54490226,56784776,56868673
24735389,24563208,25158295,25486999,26608068,30190471,30866179,31337585,32156192,32699558,32834019,33030977,33470135,34094382,35607224,47045160,50555570,52750047,54541893,56839705,56879189
24736256,24563289,25160331,25489478,26623329,30207518,30867132,31344725,32158459,32702345,32834681,33032049,33472943,34104675,35631968,47062064,50556371,52762973,54587245,56860227,56927581
24737717,24563781,25160696,25490915,26624600,30215697,30867494,31353169,32163776,32702899,32847384,33033287,33496244,34110567,37424104,47173073,50557883,52821873,54592215,56887246,56928294
24739036,24563963,25161389,25493351,26625477,30221994,30869702,31354998,32172676,32703177,32848682,33043870,33497339,34111996,37469668,47208186,50587076,52847753,54594875,56899380,56930902
24740057,24567573,25163380,25494156,26642290,30233107,30872786,31365538,32179181,32706616,32852657,33044598,33498798,34114831,37582734,47222289,50626044,52885188,54667811,56923089,56962918
24740838,24567690,25164188,25498044,26666097,30238500,30890340,31371864,32193256,32707305,32854411,33046875,33528988,34116190,37592467,47412846,50646359,53029904,54683398,56929014,56973350
24741836,24569070,25166359,25499434,26672548,30252483,30891663,31382502,32197132,32709625,32855403,33053366,33532221,34120237,37778055,47450951,50695321,53033577,54702374,56938776,56989703
24741946,24572151,25166838,25501186,26682917,30263611,30893743,31385835,32200108,32710827,32855603,33055702,33546605,34122098,37977615,47496367,50711784,53037315,54728823,56939536,57001915
24743932,24572634,25167848,25507783,26714998,30276999,30894897,31388722,32200760,32711512,32856299,33062874,33555101,34135282,38040162,47505165,50725431,53050878,54729301,56945500,57036613
24745198,24574400,25168722,25515705,26743678,30281305,30899826,31399472,32204458,32721175,32859163,33067127,33562774,34143705,38043678,47550427,50781981,53096206,54739804,57001329,57052476
24746829,24578506,25170410,25517956,26745502,30285197,30919400,31410666,32204460,32721820,32860295,33068540,33564521,34156024,38072463,47734446,50884726,53166996,54743166,57030372,57131562
24747424,24579558,25172617,25519209,26751422,30286551,30920530,31415520,32220455,32724454,32861808,33073775,33575596,34189204,38302692,47757437,50898823,53241559,54803166,57062268,57132204
24747726,24580280,25172839,25521576,26753331,30291353,30926161,31418847,32225503,32725253,32861953,33075566,33578269,34190314,38410429,47780395,50912756,53263476,54816116,57074970,57157073
24749073,24581724,25173028,25523028,26759580,30293068,30932011,31419096,32225913,32725754,32869855,33085245,33578571,34214490,38424295,47871132,50921556,53279026,54844346,57099763,57161796
24749086,24584956,25173350,25529091,26785071,30300236,30934108,31423645,32229429,32728300,32870833,33088070,33582978,34227906,38528190,47916513,50965255,53304163,54846934,57112524,57175969
24750150,24585725,25174733,25531479,26797914,30306615,30937354,31432586,32229591,32730844,32873003,33094240,33588517,34230357,38605175,47919131,51016031,53332514,54851431,57142806,57178828
24750220,24586754,25175521,25535020,26802198,30311434,30938750,31436046,32234375,32730975,32875079,33094449,33596002,34254529,38676319,47948291,51040674,53345093,54877061,57162849,57216318
24750285,24587022,25176294,25535621,26803235,30311735,30943378,31438265,32238112,32732360,32875472,33094839,33607651,34272442,38739877,48049557,51086362,53353429,54893910,57167975,57282750
24752036,24587029,25177284,25537958,26806337,30339800,30949764,31440723,32239830,32733196,32875850,33095817,33615781,34304708,38944916,48161348,51103013,53432709,54903116,57203961,57392034
24752062,24588586,25178132,25540280,26816789,30349480,30963859,31440830,32242522,32733254,32882619,33105149,33632906,34317336,39212160,48178206,51169476,53527269,54903177,57238031,57411561
24752090,24589399,25180154,25546606,26823340,30350132,30968173,31454139,32245857,32733646,32883244,33107484,33633430,34319388,39435117,48209865,51204285,53534393,54917554,57265048,57419925
24754665,24591597,25180307,25553807,26849382,30352329,30973315,31457161,32252816,32735840,32884829,33111668,33656671,34335588,39567569,48251226,51226367,53565202,54930010,57343428,57443304
24755703,24591640,25182109,25559456,26872156,30353751,30977584,31457165,32277144,32741017,32890535,33116094,33667978,34357418,39691501,48260002,51320150,53578514,54931251,57364105,57454023
24756394,24591782,25185571,25560828,26898960,30356001,30983969,31463659,32287404,32746272,32890852,33126924,33668536,34446173,39729732,48269174,51366318,53579116,55025640,57367128,57459069
24756850,24593273,25185889,25561450,26946182,30379393,30990477,31466747,32287560,32747110,32891205,33127039,33677493,34558933,39814212,48296825,51393356,53631530,55034239,57426181,57535563
24757447,24596422,25186392,25563157,26982162,30382296,31001651,31490148,32287804,32748599,32893541,33129486,33720751,34620986,39877023,48331261,51502508,53714149,55044549,57431487,57562930
24759191,24596436,25188177,25568072,27013732,30384429,31008348,31494083,32305671,32748954,32895031,33134586,33734070,34834115,39901458,48407747,51547315,53761142,55056047,57475613,57598946
24759741,24597510,25190063,25573850,27040219,30388452,31012568,31497144,32313341,32749531,32898028,33136111,33738394,34868657,40383035,48421990,51570868,53802723,55067874,57516982,57747895
24761035,24598178,25194358,25574085,27052293,30390047,31012794,31520005,32316637,32750138,32898251,33141082,33756243,35078275,40430187,48439495,51596991,53811920,55068462,57544067,57760890
24761576,24598331,25194411,25577836,27080590,30391092,31024598,31520878,32319877,32752287,32899861,33142037,33758369,35086170,40515115,48463741,51628048,53925579,55102173,57588233,57763538
24762690,24599356,25195998,25579699,27172697,30393110,31028420,31522491,32321390,32752533,32902345,33145001,33770336,35356111,40608415,48473205,51689010,53963385,55131331,57626638,57772195
24762776,24599761,25197395,25580814,27218450,30394141,31029411,31524084,32321826,32760172,32904157,33146139,33776330,37607346,40630734,48473551,51751691,53978164,55137696,57643263,57785800
24764737,24599846,25198009,25584314,27227125,30396074,31029533,31525094,32325073,32760670,32906218,33151465,33784074,37846872,40675215,48498892,51914196,54069622,55143821,57671041,57789626
24766158,24600159,25200812,25587719,27317316,30397592,31029701,31527339,32327510,32766400,32906416,33161642,33791605,37889131,40725518,48501154,51985132,54086563,55182681,57682298,57862590
24766826,24600170,25201877,25591127,27333316,30400123,31030406,31531213,32328036,32766673,32909399,33163388,33793572,37921688,40913705,48522291,52000028,54095528,55183695,57718489,57874883
24766904,24601066,25203563,25591238,27339547,30401390,31041434,31551483,32333745,32769126,32909697,33168678,33795719,38013897,41706937,48536219,52013182,54131459,55201812,57746158,57890505
24767399,24602860,25204307,25602831,27428697,30414671,31042132,31557655,32334618,32769195,32914190,33174283,33802527,38061916,41742870,48539771,52025486,54140176,55206948,57746804,57904681
24767627,24604876,25204745,25603184,27437738,30422412,31046808,31561056,32336972,32769611,32918217,33177830,33815880,38121768,41763431,48573399,52061724,54144094,55208504,57785265,57923602
24768515,24605200,25204845,25604654,27442764,30423345,31048764,31563324,32338704,32775507,32920596,33178964,33820654,38122139,41838923,48588454,52287464,54232304,55252004,57791119,57927290
24768782,24605675,25207940,25605534,27466033,30427828,31058527,31573047,32339414,32775920,32920943,33180001,33820928,38141954,41897882,48593173,52359101,54275785,55252226,57828028,57932382
24769549,24606878,25210181,25607627,27468106,30444598,31062546,31584359,32340258,32784671,32928257,33186605,33821384,38143738,41900377,48638198,52362539,54320619,55268258,57834650,57995259
24771507,24608104,25210523,25608676,27476900,30446632,31065996,31587254,32341275,32789433,32929543,33187602,33828971,38159046,41962139,48731220,52389469,54345847,55281348,57840897,58027403
24771857,24611166,25212005,25614509,27505566,30452481,31070803,31591052,32345192,32789646,32931367,33190181,33834719,38159692,42061045,48818927,52600288,54352263,55305468,57845115,58038416
24771900,24611634,25213360,25615685,27516328,30457788,31074446,31593871,32346690,32790179,32938349,33197392,33848159,38215820,42077997,48825560,52703322,54369219,55313497,57848516,58049247
24771960,24611980,25214614,25617134,27556585,30463701,31080956,31596662,32352697,32790320,32940167,33203758,33858100,38224438,42104487,48913690,52757526,54459587,55337584,57857276,58055454
24773196,24612384,25214723,25617472,27581890,30476325,31091986,31601595,32358375,32791643,32943764,33210319,33858592,38225753,42443602,48940652,52766018,54483723,55340549,57883560,58056379
24775867,24614851,25215347,25623350,27586419,30477080,31099687,31604976,32360252,32792305,32945995,33210516,33870595,38319624,42485500,48979297,52821508,54497477,55348663,57901368,58058363
24776086,24615220,25215907,25627638,27591358,30483908,31108039,31620655,32365637,32794379,32948599,33214512,33880560,38358698,42526350,49014729,52823167,54509999,55372025,57908975,58080657
24778391,24617139,25219556,25644852,27601092,30491691,31109021,31626392,32367469,32795315,32949562,33214590,33898940,38375195,42556642,49021566,53009945,54536073,55388588,57941333,58115392
24779139,24620519,25220553,25656963,27622368,30502967,31114839,31633964,32369965,32798206,32949849,33214717,33899012,38392779,42582129,49127541,53044255,54589609,55430972,57959851,58119466
24779281,24620934,25221112,25659324,27688054,30507199,31118819,31634278,32371222,32798769,32950632,33217582,33903305,38601206,42600858,49137174,53082489,54598858,55441397,57964346,58126237
24779318,24621137,25221507,25662575,27752253,30515324,31119679,31635991,32374845,32800835,32951695,33219532,33904044,39006417,42642414,49196061,53157359,54607522,55475623,57965644,58138080
24779402,24623483,25225264,25666648,27782561,30516516,31120312,31639985,32375150,32800843,32954802,33224168,33906935,39282405,42668768,49236331,53214220,54643981,55482424,57967179,58158347
24780343,24626110,25227439,25674295,27815462,30530540,31124353,31644831,32381220,32805391,32956381,33232900,33912097,39487437,42685230,49237729,53327360,54649007,55495484,57984875,58166878
24780638,24627667,25228476,25674953,27982600,30542297,31139755,31653018,32385426,32805773,32956570,33248627,33928313,39650494,42731778,49284577,53351001,54668193,55511758,57997073,58187633
24782200,24627925,25230778,25681899,28002414,30550233,31140856,31659843,32386367,32809124,32958152,33249828,33932877,39722831,42774886,49356502,53443634,54708975,55513993,58001776,58205575
24782270,24630935,25230917,25687486,28007634,30553561,31141563,31671574,32394803,32809241,32958280,33267974,33933072,39846739,42844869,49363538,53544461,54717228,55529087,58001804,58256387
24783211,24631428,25231170,25715492,28064295,30556723,31144603,31690642,32397112,32811027,32965088,33284471,33956391,40158497,42846301,49394349,53575200,54725177,55530145,58026207,58268553
24783941,24631582,25231857,25724771,28096440,30567197,31147357,31708798,32398693,32811530,32970970,33287017,33957662,40282217,42908231,49427425,53815700,54753301,55532970,58030911,58299815
24784030,24633332,25233184,25726319,28123912,30571363,31152654,31709648,32400553,32811662,32972093,33288250,33977667,40343666,42952912,49456892,54026128,54754689,55543422,58032830,58322057
24784133,24633727,25233203,25747156,28174973,30573409,31162282,31715908,32403750,32813635,32973953,33291510,33980772,40374788,43078790,49468682,54043789,54790331,55557607,58057271,58362021
24784522,24635067,25234339,25818570,28255766,30575284,31162315,31718206,32407796,32816359,32975117,33295154,33981104,40391583,43235577,49506915,54092695,54793832,55561118,58068606,58366850
24784888,24635689,25234887,25843485,28256730,30582810,31169604,31731501,32407908,32821766,32977551,33297100,33983034,40399045,43514091,49511868,54192150,54797867,55576424,58095532,58372296
24785387,24639228,25238813,25877328,28285582,30586215,31175732,31733133,32408769,32822323,32988406,33308348,33984408,40402734,43518165,49523517,54227017,54798455,55632600,58117585,58387712
24786315,24641141,25241950,25896320,28286895,30590107,31177958,31736828,32410533,32823068,32990430,33312326,33985425,40488536,43554501,49605282,54270566,54842427,55660272,58144971,58412157
24786318,24643895,25242021,25906786,28288471,30600669,31178989,31737108,32411615,32823170,32993904,33313791,33985442,40566727,43581180,49666070,54292630,54865397,55683818,58182903,58447071
24786543,24645579,25244483,25927656,28378113,30610381,31187204,31741270,32412782,32823637,32994994,33322862,33989332,40702466,43697560,49671659,54315195,54889430,55712639,58213929,58463297
24786585,24646247,25247696,25937892,28388546,30618303,31195047,31750351,32413306,32824625,32995909,33330455,33994613,40899430,43698105,49679943,54323372,54952061,55719008,58292473,58465536
24786665,24647192,25251916,25961113,28404103,30626774,31197069,31758514,32414110,32827533,33001108,33337060,33995363,40952678,43737487,49690107,54334724,54987453,55722294,58311887,58473517
24786771,24648128,25252221,25980594,28425846,30630717,31216225,31761498,32415225,32827674,33007812,33369317,34003546,40958022,43876299,49753641,54503610,55002379,55732911,58314028,58502880
24787717,24649401,25254268,25982232,28467097,30661570,31222392,31763793,32416015,32827868,33007917,33371890,34011809,40988456,43881135,49859910,54578465,55006423,55755234,58316675,58523948
24789819,24651536,25259129,25992994,28469513,30665524,31222873,31764477,32419812,32828390,33009450,33372474,34012600,41037634,43883469,49877322,54593128,55015165,55921161,58352747,58544957
24791908,24651621,25260058,25996506,28495888,30681544,31224439,31771582,32427877,32831858,33009718,33385544,34013464,41128709,43955633,49896249,54646056,55056462,55928899,58368151,58547155
24791927,24652863,25261907,26003696,28519028,30687943,31226125,31771900,32431783,32836008,33013870,33388501,34018183,41243032,43959103,49935189,54652514,55069092,55968954,58397568,58574767
24793356,24653380,25262182,26004010,28575865,30691771,31230356,31773642,32435333,32838867,33028158,33398892,34026939,41368235,44100443,49947277,54721058,55090315,55975438,58461419,58627797
24794265,24654040,25262558,26015676,28592855,30695918,31230869,31774117,32436012,32841688,33033481,33411155,34029880,41371717,44134602,50006837,54767041,55104511,56019386,58512732,58645064
24794784,24656583,25266565,26045081,28592876,30699937,31239883,31775196,32438946,32843728,33034591,33420661,34034347,41389392,44169696,50081697,54808128,55116687,56065984,58593749,58663368
24796509,24658599,25270150,26048942,28601598,30701901,31257813,31777404,32445420,32848374,33041448,33432003,34035510,41549328,44195064,50104005,54832524,55117939,56123101,58606482,58759956
24796816,24658868,25270508,26051350,28619001,30711937,31258679,31777422,32446695,32849357,33042856,33438628,34037959,41618785,44386058,50130126,54889461,55136151,56236258,58657630,58883906
24796966,24659730,25272839,26063127,28620645,30712048,31266713,31781736,32458442,32850396,33043575,33449599,34046809,41636287,44387222,50232346,54905113,55144712,56241318,58674820,58907674
24797336,24660176,25273107,26068994,28625772,30712134,31267393,31788408,32462568,32851206,33043747,33462243,34059836,41640598,44464515,50246012,54940128,55145193,56262499,58728834,58923834
24798284,24661226,25274527,26076459,28628821,30718459,31269957,31795625,32465381,32851368,33044095,33466085,34075603,41776158,44464603,50251396,54955406,55177497,56319241,58729114,58932677
24798463,24664633,25274710,26087161,28632813,30728350,31285431,31796331,32467836,32852762,33044724,33469822,34078746,41837295,44545853,50276030,54964396,55204003,56369526,58744430,58987932
24798621,24666570,25276330,26088324,28633368,30730434,31314581,31796730,32468931,32853468,33046384,33470615,34085652,41882389,44958386,50290626,54966504,55213217,56382353,58764440,58988825
24799097,24674032,25277451,26089123,28640434,30730555,31315574,31797825,32470024,32856267,33053842,33485731,34093176,41929592,45035910,50310401,54967720,55217052,56439526,58822062,59039908
24800987,24676056,25277934,26094173,28661308,30738441,31330306,31797853,32471708,32860267,33053847,33505603,34095165,41934824,45302402,50329449,55074114,55217148,56454841,58878345,59172236
24801287,24677986,25279488,26095630,28664273,30739975,31332427,31798639,32472841,32861359,33057342,33506662,34110646,41985583,45365274,50335368,55099640,55260248,56458522,58920738,59192705
24801386,24678526,25279782,26098568,28669926,30743677,31334799,31800108,32472845,32861779,33057638,33513875,34113078,42011801,45374265,50378631,55106857,55277489,56520456,58955350,59193269
24801566,24678636,25282521,26099836,28674769,30746883,31335553,31805530,32473351,32861872,33061105,33522620,34122655,42032901,45429479,50382120,55162918,55290929,56563542,59063881,59238068
24801853,24683467,25283846,26102887,28727088,30749690,31339439,31808051,32473982,32862328,33061928,33532398,34123401,42051749,45501991,50401457,55170453,55308330,56626970,59079770,59238678
24801955,24685884,25284525,26102943,28750821,30751186,31347588,31813140,32480560,32862799,33063795,33538023,34124813,42100742,45519745,50407636,55210107,55345013,56686671,59124872,59294848
24801980,24686917,25285992,26108018,28781763,30754142,31352096,31818123,32484838,32864027,33064331,33541045,34140217,42128432,45566353,50466612,55248401,55380177,56790636,59270059,59333241
24803291,24687124,25287862,26110041,28781972,30755452,31357927,31822187,32486215,32868859,33066309,33550196,34147525,42205003,45622520,50591616,55261381,55382519,56829557,59300637,59348227
24803863,24687394,25291089,26114849,28790595,30764497,31359674,31825345,32488007,32876403,33068775,33550664,34148238,42503742,45678076,50619281,55300843,55406423,56836393,59365711,59461820
24805973,24689284,25291777,26122964,28795226,30766940,31366062,31829273,32488788,32877090,33070547,33556956,34152537,42521611,45792330,50745380,55336843,55439988,56942927,59373492,59470515
24807802,24689675,25300336,26125865,28813659,30769771,31366504,31836584,32490355,32878100,33071139,33563233,34152781,42543316,45808509,50747496,55350546,55456344,56973142,59400054,59527508
24808459,24689779,25300930,26132637,28817718,30772999,31367056,31839063,32494973,32883112,33075411,33588937,34167283,42557678,45826045,50762064,55356994,55473247,57033371,59418154,59719443
24808580,24689973,25301077,26134386,28823309,30788908,31375753,31839247,32498111,32886042,33082539,33595534,34171223,42562439,45878724,50860809,55405029,55483948,57056521,59510685,59787190
24808971,24690050,25303631,26135487,28832901,30791584,31379493,31842493,32498626,32890838,33086252,33598376,34180417,42584530,45931922,50911402,55409280,55501029,57113356,59524355,59852320
24809338,24690369,25304534,26135752,28872877,30796306,31388880,31847670,32500289,32891342,33087648,33611421,34185121,42667397,46005327,50994637,55424025,55593160,57150203,59532365,59862182
24811878,24691807,25307642,26141814,28878154,30799376,31394837,31848802,32507900,32891535,33087854,33630326,34185764,42694301,46053016,51068038,55472042,55601402,57171352,59716040,60043276
24812260,24692081,25310089,26142482,28881094,30801085,31400222,31850591,32510327,32892144,33090172,33634329,34230309,42697184,46230795,51132296,55486833,55622945,57293554,59757783,60087629
24812708,24695421,25311678,26143391,28939903,30801763,31403418,31852313,32513364,32896649,33097037,33661812,34239266,42772251,46381821,51206260,55503656,55643171,57299158,59828622,60109955
24813409,24696297,25316162,26143724,28970023,30805389,31404200,31853483,32515131,32897397,33103104,33671082,34244857,42777565,46513866,51252453,55539420,55647962,57301997,60150040,60164506
24815188,24696656,25316672,26144358,28971865,30808478,31414294,31854186,32515296,32901084,33106615,33680862,34302889,42824598,46602350,51344220,55591687,55648267,57325729,60216827,60169058
24815731,24699132,25316880,26145928,28988998,30809435,31414829,31855079,32520731,32901156,33107012,33682190,34304212,42852214,46643724,51365318,55635457,55665052,57328463,60401352,60506969
24816033,24699748,25316987,26150197,29000243,30816277,31415741,31855724,32521789,32901788,33108557,33720302,34359645,42936593,46716114,51455413,55666075,55680607,57331371,60483685,60662813
24818801,24701062,25319207,26153630,29001175,30823670,31424806,31856191,32524041,32904084,33116525,33728044,34369183,42969015,46751372,51488506,55706938,55701158,57426519,60495860,60820351
24818820,24704225,25325453,26155617,29012784,30828964,31440480,31861856,32524313,32907282,33121716,33730607,34378131,43035207,46788140,51515794,55726972,55719435,57451569,60621344,60987339
24819187,24707595,25326422,26159766,29051404,30833273,31452817,31865042,32531519,32909030,33130558,33739951,34400651,43072345,46798048,51523203,55734856,55721908,57460653,60816333,61020693
24819469,24709064,25326590,26162177,29064661,30833727,31456255,31869183,32539848,32911249,33140073,33741437,34452410,43092812,46887629,51579803,55759741,55760228,57472512,60903065,61146149
24819720,24710357,25326843,26167865,29077825,30840058,31472031,31870244,32544599,32915645,33140209,33746053,34536641,43102021,46894354,51587179,55778295,55769275,57484212,60936041,61173651
24820280,24711061,25329468,26177532,29086701,30841014,31475533,31870400,32548191,32915843,33140597,33760842,34558676,43103888,46923496,51732868,55800740,55780161,57507971,60948527,61267384
24820451,24711467,25329544,26180501,29087844,30842923,31484723,31872989,32549828,32917935,33141886,33766719,34590533,43134273,46977302,51771481,55816933,55794235,57519162,60987145,61331805
24821084,24711520,25329880,26184012,29102555,30849635,31486500,31875006,32552321,32918132,33142269,33770059,34601831,43142298,46981681,51814033,55859916,55839131,57528620,61007515,61396397
24821281,24712736,25331659,26185728,29117178,30857570,31487744,31878237,32557682,32922651,33151315,33795074,34649698,43186652,47006580,51859784,55867009,55872422,57531893,61193741,61458259
24821415,24715796,25335319,26185949,29129005,30859422,31488776,31878847,32561620,32925648,33151545,33811872,34654646,43207752,47008625,51898268,55888709,55930813,57561754,61199447,61571210
24821430,24716660,25338627,26193451,29139158,30861788,31500416,31884095,32563433,32926183,33151853,33825437,34654904,43218279,47038009,52147179,55914170,55936076,57583675,61203473,61806931
24822251,24717802,25339966,26196885,29142457,30870277,31508835,31884645,32568962,32927439,33159886,33832334,34831487,43242773,47119187,52263663,55918117,55968335,57596966,61245055,62096373
24822897,24719553,25340407,26199024,29142870,30872147,31516014,31889338,32569181,32928097,33162376,33839516,34857172,43274358,47165457,52344254,55928289,55983916,57639342,61304445,62160321
24823305,24720339,25342364,26199592,29146959,30889346,31518078,31889867,32575695,32928884,33165810,33840528,34889283,43534253,47226482,52412977,55939589,56042624,57673257,61433993,62298108
24823352,24720686,25343057,26201270,29153540,30901001,31519984,31891719,32581646,32931573,33175616,33841469,35002400,43610747,47311824,52623866,55956690,56064740,57748834,61472353,62456952
24823590,24720763,25344045,26205370,29161864,30907464,31520033,31894131,32581658,32933466,33187446,33859681,35174796,43692568,47375847,52632391,56026775,56070289,57754636,61477969,62746771
24824690,24720897,25345108,26205670,29163677,30917503,31546728,31894865,32584000,32937796,33189350,33860411,35485282,43728979,47391967,52797885,56119319,56119683,57804395,61481092,62823087
24826515,24720953,25350025,26210354,29176299,30920891,31547418,31896684,32587988,32938787,33193027,33878383,35728887,43766220,47446580,52827250,56215349,56158485,57804971,61500482,62833400
24826980,24722194,25352207,26210730,29203360,30923403,31549135,31897767,32590276,32944213,33194757,33885481,36244151,43810720,47467898,52838538,56222669,56234787,57808201,61600648,62850026
24827212,24725936,25352510,26212713,29206941,30926778,31554360,31903941,32596807,32948233,33205618,33889334,37805748,43856005,47512748,52857670,56251581,56260241,57814912,61872892,62905267
24827454,24725964,25352602,26215507,29212555,30932688,31560300,31905992,32597884,32950268,33207814,33894763,37829188,43991352,47574604,52877937,56290525,56265924,57820519,61898712,62906697
24827481,24727683,25354583,26226715,29219903,30936747,31564340,31908010,32602640,32956364,33212081,33897610,37874987,44095772,47578412,53005247,56342890,56342143,57845405,61951869,62917339
24827626,24728023,25356231,26228366,29222568,30939207,31574445,31908579,32606395,32957289,33215339,33902378,37891211,44157977,47585867,53055129,56511310,56394733,57847227,62046104,62926507
24828012,24728172,25358224,26231911,29232808,30945334,31580687,31909696,32607511,32957679,33224039,33904474,38046445,44163142,47874472,53180465,56581013,56459303,57893758,62059976,62937383
24829103,24728901,25361118,26240612,29233829,30960185,31582427,31912269,32610640,32958437,33230669,33919150,38274912,44175709,47938951,53198949,56616121,56496496,57911096,62095234,63012784
24831150,24729242,25367735,26245179,29236828,30973130,31588519,31913957,32611328,32961089,33236551,33922021,38329184,44304312,48070002,53212377,56629896,56537667,57930753,62185613,63047594
24831358,24729473,25367737,26247924,29238491,30978920,31594866,31915313,32612515,32969285,33238984,33936553,38534273,44410230,48109960,53273106,56750210,56604799,57942863,62260067,63221513
24831456,24729677,25367816,26258928,29238824,30982670,31607379,31917101,32615969,32969944,33246023,33955602,38647515,44551353,48110339,53329456,56768017,56636981,57956113,62291548,63234466
24831719,24730413,25370554,26260425,29241053,30985528,31610285,31918740,32616040,32972057,33247353,33957552,38742446,44668205,48131445,53329702,56768331,56681814,57961190,62298674,63264521
24832272,24730421,25372954,26268876,29252803,30986082,31636606,31922660,32616207,32972525,33249890,33972852,38995109,44954169,48140035,53350147,56802552,56691371,57962300,62340252,63344991
24832481,24731059,25376863,26269070,29267904,30994620,31644343,31936425,32618118,32985125,33249921,33974525,39268285,45260442,48153634,53391667,56987451,56716278,57988482,62361484,63411922
24832849,24732770,25380202,26271522,29286870,30997294,31648466,31937731,32624242,32989033,33261116,33975148,39413661,45263277,48174608,53448068,57009880,56737760,58125692,62430256,63433874
24833625,24733393,25381135,26271994,29297452,31002359,31652968,31940256,32625470,32991037,33268477,33978967,39465756,45276340,48308191,53465932,57144113,56746452,58129881,62530932,63529412
24833860,24733572,25381427,26275235,29303885,31009506,31653993,31946556,32639042,32994945,33272137,33980860,39503471,45337234,48334039,53475681,57163393,56768317,58132523,62572012,63595016
24834845,24733687,25383075,26279081,29306677,31011245,31659645,31949869,32645778,32999104,33273859,33986845,39505169,45467210,48393444,53680537,57209445,56768881,58132851,62769307,63691265
24835016,24733751,25383478,26281314,29313015,31012666,31663264,31953373,32647956,33003300,33280741,33987451,39674263,45552428,48421888,53745430,57240327,56774667,58134012,62817456,63720979
24835373,24737046,25386300,26281858,29314181,31017072,31686382,31953791,32649211,33005721,33288642,34003062,39785346,45622033,48531675,53779485,57291654,56883351,58149156,62823243,63750664
24836896,24738058,25388563,26282105,29315154,31027050,31692167,31955108,32651868,33006827,33291749,34004222,39860644,45720310,48550280,53799745,57300589,56927069,58159242,62965765,63956671
24837376,24739431,25390165,26289439,29328835,31030311,31693542,31957453,32656248,33010944,33304840,34004349,39874916,45736467,48577993,53830217,57307424,56961939,58204934,63007237,63978220
24837521,24740554,25390946,26293231,29347731,31034956,31706502,31957761,32656756,33011160,33311791,34004754,40134469,45796277,48649262,53889206,57313730,56962719,58255340,63020148,63991221
24837718,24745793,25394739,26295154,29404259,31038596,31714779,31961596,32658695,33020249,33312137,34009563,40294827,45924591,48714672,53912684,57333434,56972867,58293076,63167007,64010075
24839593,24747623,25397035,26299033,29410362,31040210,31726183,31967433,32663239,33020353,33317315,34015472,40324290,46229342,48747950,54029564,57380400,56990638,58294042,63170137,64258010
