0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log,avg,,0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
28083524,28191164,28732428,39522818,41191237,63761402,65787253,69226356,89541467,90251029,93853745,251558051,241176461,254864333,256725464,258380232,268675502,272402353,286175757,286266933,297320197,157699414.6,,40863571,41346044,41507708,41982446,58273739,72028515,75407737,81578734,104892024,261246328,261792147,265505035,270195365,270112911,272073253,272940956,272988662,277706699,278782210,287763674,291774168
28085687,28191413,28738863,39524554,41198685,63819802,65795163,69283073,89622985,90283962,93893679,252072436,241280880,254892865,256756373,258407505,268715298,272445118,286189609,286373116,297371313,157759160.9,,40864999,41350711,41508352,41982478,58307364,72086351,75635861,81584329,105124495,261324478,261848572,265621730,270201858,270202351,272079990,272968542,272996359,278665752,278787237,287830914,291802302
28090164,28193040,28739081,39597526,41264152,63942393,65798611,69301722,89766322,90302809,93923237,252259547,242404543,254922872,256768152,258422872,269032110,272446732,286212758,286385073,297535514,157871868.1,,40866023,41350925,41508646,41993021,58325956,72111994,75848841,81589606,105561024,261354250,261900638,265656027,270212701,270220574,272082628,272978991,273000667,278907024,278941316,287919491,291815305
28090300,28196043,28743246,39606306,41304577,64097360,65840992,69435050,89861855,90305888,93983520,252287755,242551358,254943678,256775062,258451696,269081037,272578177,286234387,286387636,297610550,157922213,,40866961,41354027,41510773,41993213,58392338,72190940,75978583,81657546,105687142,261366781,261908272,265666014,270240296,270222882,272087918,272995537,273017747,279305330,279184381,288007434,291853647
28092203,28198596,28745540,39621623,41357201,64147464,65874270,69491202,89880557,90345665,93999985,252591924,242588286,254976799,256785239,258518449,269128409,272604824,286263571,286442226,297708565,157969647.5,,40867407,41356533,41511159,41997447,58687336,72236234,76006723,81681053,106565459,261393101,261935137,265680344,270246252,270252622,272147198,273022792,273034314,279651538,279645535,288039528,291857341
28092430,28199562,28745907,39632949,41366916,64287279,65876146,69631950,89914449,90355977,94025375,252592583,242703439,255070248,256852391,258543948,269246243,272687215,286293733,286534751,297761337,158019753.7,,40871655,41362860,41511170,42007240,58883852,72339447,76057177,81711799,107053421,261430491,261978992,265726239,270285733,270280494,272186679,273025621,273052595,279711132,279965963,288061839,291992221
28093963,28200671,28751643,39706614,41384492,64358890,65876264,69705744,89942892,90403721,94032081,252633157,243591165,255078379,256899578,258832049,269310103,272875430,286315670,286617697,297772492,158113461.7,,40873129,41365147,41511881,42013245,59091968,72430587,76106866,81713334,109500600,261504089,262058653,265809495,270299423,270317765,272197780,273045112,273090454,280204926,280964008,288277726,292024061
28096195,28203703,28759517,39731362,41422028,64426200,65897114,69724018,90000441,90403742,94181640,252638751,243809358,255093121,256962012,258859059,269351952,273044039,286354697,286759858,297789896,158167081.1,,40873670,41366118,41520516,42039248,59127358,72502088,76138010,81721446,110828753,261520061,262084929,265858082,270308594,270319949,272206956,273061435,273092902,280334423,282519339,288300304,292032897
28096978,28205801,28784663,39745891,41428854,64705890,65911409,69790935,90097651,90426540,94246732,252638938,245471985,255139950,257018339,258952793,269458203,273052129,286368346,286813299,297792066,158292733,,40875356,41367165,41524558,42039251,59171706,72841597,76175797,81721775,110897918,261587286,262161790,266086679,270328351,270334282,272213375,273084025,273097304,280988392,282969311,288308725,292189070
28097039,28206690,28785225,39781890,41453330,64821751,65921714,69841741,90110061,90427059,94258077,252672680,245846508,255142657,257057849,259028846,269706788,273105102,286387129,286887101,297850251,158351880.4,,40875393,41368107,41526332,42048742,59285404,72970133,76253417,81728846,112138326,261651332,262184762,266183489,270341949,270358378,272254494,273096644,273115881,281284791,282995239,288319366,292189741
28099382,28207020,28787321,39812414,41463804,64898387,65932871,69891206,90111695,90427876,94544320,252724223,245852680,255222814,257072627,259078035,269738537,273399675,286428487,286919667,297860905,158403521.2,,40875815,41370700,41537430,42050963,59605385,73098489,76547141,81819409,115170665,261660598,262416114,266290936,270389167,270405650,272270868,273102740,273143216,281296896,283021307,288336793,292192371
28101763,28208266,28792787,39850307,41478578,64916252,65963131,70034275,90127936,90430772,95398010,252727796,245915066,255235273,257135450,259101806,269808296,273436253,286513406,287216573,297947056,158492335.8,,40876238,41373534,41539454,42052370,59825278,73126790,76558687,81833093,118688374,261703414,263220019,266292171,270415649,270407970,272272235,273118393,273149768,281495283,283129850,288388657,292241115
28103169,28210684,28797717,39867895,41519423,64936515,65966273,70392437,90145877,90468221,95766971,252732573,245943029,255277610,257214238,259150412,270292153,273495213,286592823,287431152,298047670,158588193.1,,40877180,41380668,41548065,42055298,59839856,73159360,76564059,81845226,242868296,261722704,263354711,266517636,270424503,270431217,272275035,273130677,273154261,282360054,283432931,288474732,292249616
28105604,28212514,28801083,39880367,41553173,64940783,65995550,76870605,90159367,90481171,95828136,252768887,246010340,255313566,257262836,259163554,270443446,274181278,286594287,287439824,298096028,158957257.1,,40877484,41381768,41549201,42058138,60058647,73304105,76627575,81847006,242933895,261732405,263626138,266615212,270425846,270481106,272281857,273134291,273155165,282492585,283436993,288521303,292252926
28105844,28215907,28822455,39936196,41572992,64970137,66024103,78554513,90187363,90482557,96129995,252788699,246116938,255339679,257335897,259230846,270452258,274244706,286603014,287442008,298108056,159079245.9,,40878633,41384273,41553230,42066594,60229395,73355212,76776337,81849474,246514184,261736316,263645932,266712324,270487707,270494288,272282969,273143005,273169198,282742347,283514011,288614741,292255955
28106923,28217388,28825722,39970496,41579782,64994537,66075330,78592990,90197895,90486854,96819514,252953283,247618616,255341607,257371371,259277767,270537774,274288905,286711871,287641569,298120861,159225288.3,,40881583,41384968,41553753,42070324,60254157,73578315,76939483,81893094,247896369,261749547,263711663,266737899,270502448,270510507,272284816,273157357,273178389,282995627,283911891,288709302,292351124
28108169,28220716,28826405,39977844,41592585,64996095,66087525,78599105,90211650,90497288,96991186,252974016,248196981,255346086,257480673,259458690,270540467,274308248,286777299,287742348,298152428,159289800.2,,40881697,41388856,41554615,42075261,60255511,73809611,77552271,81936050,252409283,261886764,263863682,266739867,270547724,270608794,272293909,273160134,273194694,283327108,284432969,288719235,292360553
28108969,28222400,28834845,39978221,41594943,65002194,66103868,78745297,90237243,90545337,97176640,253035885,248366707,255397761,257489993,259481070,270542932,274402728,286832105,287872486,298398275,159350947.6,,40882548,41389374,41559478,42075350,60383732,74053938,77619675,81938992,253475019,261915736,263882669,266803950,270575621,270615785,272317486,273176184,273245505,283535076,284782740,288735887,292549273
28109636,28223107,28837929,39992670,41659228,65030402,66159761,79728097,90266055,90572305,97181743,253178596,250038547,255539541,257513343,259484123,270580672,274465897,286892412,287919644,298406021,159513320.4,,40882668,41391975,41565670,42079987,60519415,74117709,77750057,81949954,253728030,262443703,263996750,267037510,270769791,270632383,272327026,273202143,273260236,283838714,284985647,288997020,292583640
28110313,28225486,28839609,40007620,41664189,65031252,66212734,79772522,90279076,90602272,97922972,253182087,250807364,255548277,257559569,259508153,270640154,274723150,286899261,287986455,298447853,159617636.6,,40884003,41392971,41576221,42084509,60629467,74126053,78143451,82002106,254500928,263440631,264043481,267102605,270772308,270634878,272366228,273209700,273271623,284419585,285050274,289012608,292607161
28111445,28226735,28840669,40015998,41675646,65031976,66258064,79792888,90297018,90603260,98223223,253201989,251603551,255561101,257568251,259512912,270726187,274853045,286923243,288047754,298546939,159696280.7,,40884604,41393368,41581501,42129986,60702413,74177319,78194541,82036671,254724988,263450477,264106289,267193981,270821745,270661198,272405205,273249374,273278222,284427990,285062848,289037508,292988351
28111652,28229138,28842110,40024485,42022520,65038235,66268374,79864595,90321972,90646729,98894110,253223718,251712690,255564932,257571133,259540420,270762930,274864262,286989391,288054349,298575781,159767787,,40885836,41393920,41584090,42150745,60743894,74187866,78369780,82084267,255973174,263701451,264248730,267267128,270824108,270679340,272405972,273257553,273282899,284646952,285676654,289083657,293070934
28111653,28230644,28842983,40059687,42126622,65045263,66321510,80835893,90327452,90694458,102811355,253228533,252173292,255591265,257580327,259621676,270775723,275203440,287156486,288403760,298621860,160083994.4,,40885885,41396062,41585689,42155757,60748736,74625947,78596258,82111505,256317311,263737480,264437332,267299868,270860937,270683853,272411681,273342409,273305081,284674028,285740823,289234106,293573531
28113785,28231490,28843150,40094345,42225930,65051269,66347287,80841720,90354369,90705549,103144851,253230461,252684051,255616663,257608168,259834217,270807934,276015374,287268952,288442414,298631624,160194933.5,,40887009,41397508,41586766,42167751,60767820,74651567,78633302,82141084,256398545,263859476,264492042,267307703,270873693,270740633,272429362,273347036,273311837,284681242,285777458,289331788,293649231
28114917,28232126,28847931,40105819,42387821,65056366,66367735,82919794,90357897,90711970,103238684,253242777,252705798,255627239,257639173,259871277,270863388,276031303,287325308,288476215,298688433,160324379.6,,40892455,41398575,41594715,42178459,60885920,74792224,78679443,82163552,256908889,263868924,264502062,267322753,270903717,270801758,272429878,273363619,273345560,285093749,286032859,289333283,294231822
28118237,28234655,28852220,40121775,42451683,65060689,66370294,86996943,90379967,90779714,103504035,253246067,252805458,255628581,257653233,259881095,270940141,276397471,287407480,288621952,298767832,160581882,,40893197,41402517,41594845,42181982,60925291,74798975,78796294,82171477,257063436,263904595,264610764,267401855,270922763,270820484,272437836,273389607,273363030,285837433,286148329,289360792,294553653
28121471,28235293,28856407,40147954,42457950,65071084,66395377,87156595,90414242,90785251,104824102,253288155,252851392,255636588,257755310,259895160,271080634,276540864,287427099,288635138,298861388,160687497.8,,40894146,41403138,41594906,42194615,60974066,75097874,78803698,82190024,257190538,263941385,264865554,267424961,270945036,270820757,272490953,273401566,273394553,285862765,286467755,289410953,294646119
28122403,28236228,28865094,40195429,42696152,65072529,66455824,87873266,90434365,90798162,104918619,253335607,252854472,255636628,257818700,259983427,271131565,276764324,287462014,288658227,298887606,160771459.1,,40896319,41406133,41596408,42197820,61119854,75139439,78815736,82194590,257494445,263971104,264920972,267634558,270980141,270856143,272491756,273409607,273414975,286110299,286487795,289485612,294689255
28122899,28236850,28870939,40203417,42780813,65076305,66490000,87967657,90471584,90802625,105328433,253352590,252874544,255652204,257828570,260004329,271189553,276818814,287482139,288666441,298982348,160819193,,40897986,41406675,41598404,42198652,61313529,75410609,78861991,82284623,257627409,263987170,264942044,267841733,270993436,270887554,272502065,273427015,273434071,286179796,286526288,289579124,294717606
28124575,28238228,28883515,40208983,43179537,65078050,66603794,88162062,90481459,90943303,105553152,253407796,252903438,255668937,257842881,260043890,271200370,277128307,287494447,288692031,299032492,160898630.8,,40898136,41407898,41600233,42219212,61774852,75667156,78945137,82342411,257679509,264003564,264965292,268062558,270994352,270897137,272511352,273450108,273450230,286232965,286619290,289778246,294731066
28127017,28240435,28884200,40213155,43662775,65082617,66632455,88310373,90527149,90987948,105578006,253432537,253078827,255679737,257901625,260054520,271432179,277315317,287607968,288858816,299112235,160986661.5,,40898570,41409653,41601432,42260888,61851973,75676885,78989783,82436469,257694493,264147483,264986305,268464953,271077471,270905875,272563483,273458461,273462099,286836067,286772474,289785726,294750871
28128588,28241541,28900676,40220185,43683026,65087507,66684972,88312760,90626177,91015734,105644755,253548215,253102265,255707255,257907689,260091247,271439991,277894870,287775645,288889942,299146113,161049959.7,,40898598,41410492,41604867,42271360,61960633,75685134,79027709,82485603,257719895,264172420,264987785,268480364,271141393,270910273,272581006,273459917,273492364,287097392,286879670,289788187,294858724
