0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
40303692,40551274,40537084,40687319,40945978,41026546,40941534,41185527,41368042,41513512,41852154,42173579,57494200,57150463,58851747,67096441,70614962,75740041,78881006,81881876,87743009
40303915,40552055,40537491,40689325,40945996,41027130,40943097,41187936,41369499,41514283,41857829,42176810,57522268,57162588,58896382,67106659,70936246,75778112,79025056,81883826,87775410
40304068,40552066,40537790,40689711,40946142,41027225,40943130,41188963,41369768,41520121,41861130,42188247,57554100,57164465,59253409,67134497,71132197,76372263,79025510,81886075,87776467
40305616,40553231,40538348,40690529,40947857,41029129,40943596,41189152,41369770,41520589,41861274,42188371,57556996,57170701,59285432,67170657,71339718,76440074,79038855,81897189,87783526
40307402,40553456,40538686,40690809,40950560,41029186,40943936,41189295,41370036,41526852,41866960,42191148,57558565,57210754,59293476,67182450,71445408,76609330,79125108,81898729,87787520
40307720,40553728,40539041,40691035,40950645,41029421,40944076,41190414,41372675,41527779,41869508,42193550,57560846,57212710,59357255,67183126,71489236,76656536,79155955,81903275,87808039
40308335,40553848,40540263,40691280,40952745,41030692,40944733,41195768,41373089,41529757,41870592,42194904,57564464,57219552,59759062,67204703,71513606,77022669,79190962,81904685,87826776
40309044,40554020,40540897,40692038,40953618,41030751,40944790,41196969,41376383,41531709,41870743,42198787,57567298,57226568,59921649,67205202,71536939,77692472,79234162,81962823,87949256
40310358,40554556,40541066,40692466,40953839,41030787,40945426,41200427,41376445,41540321,41876204,42205083,57568340,57258689,59953329,67205809,71540760,77747687,79249906,81973018,87961828
40310556,40556461,40541154,40692873,40953948,41032150,40946286,41200546,41377358,41542422,41879619,42207001,57568627,57259062,60035693,67207416,71635062,77902421,79257732,81983834,87984414
40312605,40556474,40541520,40693622,40954245,41034234,40946833,41201532,41378850,41542765,41886582,42231425,57570676,57310961,60076925,67335075,71693447,77980993,79263438,81992269,88040088
40313343,40557198,40541882,40694093,40956134,41034401,40949013,41203313,41379469,41542940,41889642,42233859,57576518,57322167,60080266,67337578,71732942,78548990,79270860,82018069,88060905
40314344,40557898,40542569,40694826,40956136,41034804,40950276,41203964,41381133,41545525,41890606,42236691,57592028,57342431,60089686,67349713,71750173,78563778,79276583,82068878,88143812
40314434,40557936,40542733,40696060,40956952,41035119,40950887,41205386,41385680,41548419,41895841,42238238,57595830,57356573,60141457,67359368,71751740,78633096,79288995,82070973,88334099
40314829,40558289,40542809,40696439,40958994,41038643,40951421,41208534,41387367,41550155,41895923,42245332,57607562,57385027,60466462,67411745,71795195,78701251,79298059,82079801,88430059
40315136,40558289,40543050,40696494,40960241,41040415,40951844,41208607,41390635,41553971,41900200,42246070,57613305,57396244,60483083,67461436,71820443,78876254,79316994,82102918,88462768
40315849,40558409,40543385,40697339,40960258,41040666,40955167,41209913,41390838,41555925,41900775,42258221,57614202,57398255,60605192,67470070,71864776,78892810,79320068,82108081,88598673
40316624,40560261,40544005,40697387,40960326,41044963,40955312,41210830,41391343,41556894,41903437,42258250,57643016,57414134,60632036,67512887,71902095,78941653,79330954,82111086,88644724
40318342,40560526,40544198,40697828,40960559,41045423,40956595,41212106,41392333,41559459,41903989,42262690,57658512,57419956,60655222,67530946,71937268,78945503,79380778,82149193,89087184
40320169,40561219,40544314,40699099,40961214,41047903,40959135,41213099,41392467,41564580,41904158,42285247,57664950,57452959,60817216,67539613,71946688,78979485,79474618,82188011,89530787
40322420,40561366,40547749,40699220,40961553,41049709,40959468,41213285,41392939,41565228,41907012,42293961,57672178,57465049,60853474,67556026,71951701,78991757,79548505,82193506,89642515
40324929,40561432,40547896,40699584,40962108,41050631,40959631,41213681,41394353,41565787,41907088,42297266,57701253,57469508,60900543,67566459,71958827,79021659,79556229,82199389,90779605
40325368,40562310,40548148,40699716,40962214,41051117,40960262,41216809,41396590,41566225,41913969,42298799,57703844,57488277,60912339,67623991,71974436,79061387,79557489,82202829,90898496
40325376,40563929,40548745,40700510,40963505,41051600,40962322,41219796,41397148,41572206,41915802,42298985,57725172,57489404,60957196,67666234,72029082,79110323,79574727,82233244,91568570
40325432,40564503,40549366,40702243,40964109,41052148,40964916,41220529,41398182,41572542,41916470,42304191,57739276,57506067,60971225,67735604,72038208,79133112,79649062,82262921,91871678
40325791,40565033,40549549,40702278,40964221,41052751,40965276,41222008,41399068,41572820,41918470,42328417,57746751,57519088,60983232,67776523,72053900,79192143,79662215,82278127,92130326
40326174,40566009,40549924,40703413,40966604,41053138,40966614,41224558,41399200,41573617,41918560,42335703,57756159,57527945,61010061,67811539,72103553,79238951,79684096,82305918,92245238
40326839,40566233,40549958,40703739,40967173,41053868,40966855,41224809,41402201,41574135,41918909,42342495,57763545,57541533,61351961,67833468,72139052,79293110,79760374,82319771,92264193
40327364,40566693,40550226,40704245,40968278,41056233,40972006,41227934,41406621,41578857,41920925,42345676,57767883,57542027,61402387,67870099,72277902,79349115,79804420,82334783,92283891
40327815,40566958,40552341,40705082,40968499,41057629,40972732,41228629,41406787,41580123,41924399,42361691,57776444,57551868,61440804,67894163,72834287,79350599,79807103,82403890,92372314
40328440,40567308,40552459,40706543,40968823,41057950,40972980,41230832,41408400,41581018,41930860,42395034,57779588,57561038,61445612,67900899,72900178,79378907,79894465,82406798,92457808
40329586,40567319,40552561,40706776,40970588,41064131,40974439,41231555,41415004,41583107,41930959,42412549,57792873,57562412,61583572,67969115,73018295,79399479,79973268,82421229,92551145
40330344,40567419,40552747,40708192,40972543,41066507,40975092,41233966,41416785,41587070,41932855,42422727,57795588,57564718,61602895,67977240,73064917,79436824,80012648,82424225,92567715
40330667,40567813,40552916,40709163,40972941,41067508,40975350,41236069,41420122,41588025,41941670,42450523,57811560,57569248,61641697,68045925,73120787,79438895,80046459,82490499,92769489
40331445,40567958,40553238,40709949,40973128,41069273,40978262,41237038,41421913,41588299,41941789,42463227,57835747,57575194,61706206,68047692,73196994,79485910,80049428,82497282,92940490
40331698,40568881,40553883,40710422,40973849,41070126,40979525,41238432,41423218,41590210,41942544,42474497,57841744,57591803,61766115,68054853,73278437,79487268,80081012,82525519,93124142
40331916,40568896,40554041,40710525,40975198,41072189,40979854,41242235,41429875,41591033,41943210,42484322,57846666,57595495,61781199,68084146,73328178,79493675,80096057,82540249,93173529
40332656,40569409,40554763,40710808,40975423,41074660,40980149,41245271,41430661,41591372,41947102,42503101,57851322,57599248,61781529,68165556,73367076,79494140,80097732,82545181,93350149
40333501,40570046,40554820,40712942,40975884,41076698,40980963,41246704,41431250,41595469,41948003,42547333,57853263,57612259,61875877,68256914,73409239,79496354,80117259,82632336,93451705
40334286,40570217,40555138,40713518,40976456,41076895,40981985,41247010,41433552,41597772,41948424,42548657,57854031,57624766,61931866,68277426,73509689,79594203,80152983,82654568,93580228
40334576,40570232,40555889,40713619,40979022,41081341,40982080,41247051,41434113,41601759,41949252,42559286,57855079,57625518,62166532,68304714,73542471,79596900,80174377,82656539,93646101
40335609,40570893,40556028,40714267,40980772,41081785,40982908,41248368,41436793,41605030,41950299,42590087,57877580,57630716,62174013,68316672,73723590,79633728,80174527,82699428,93656012
40336241,40572772,40556250,40714585,40981787,41081960,40985008,41248702,41447379,41606017,41950727,42739564,57893294,57642709,62656794,68481228,73729991,79733860,80290017,82712940,93917097
40337552,40572908,40556569,40715102,40981858,41082016,40985163,41252811,41451610,41606859,41951464,42798872,57893685,57643391,62794679,68870873,73758238,79748518,80359360,82765375,93934183
40338292,40573136,40557214,40716442,40983086,41084960,40986760,41256357,41455593,41612120,41954766,42817836,57900206,57655860,62920033,69498666,73918765,79753060,80389644,82771131,94301775
40338526,40573516,40558138,40716990,40984197,41087536,40987453,41257661,41460841,41613506,41960838,43000825,57906491,57668429,62958687,69829052,74019233,79808383,80399000,82784749,94336047
40342151,40574073,40558269,40717023,40985063,41087750,40987845,41259845,41463619,41619850,41967045,43040194,57923253,57669908,63072820,70280049,74057236,79810213,80434648,82790038,94757433
40342571,40574971,40558832,40717479,40985327,41088488,40989586,41261552,41465514,41623432,41967630,43273830,57924469,57670932,63251018,70409810,74118370,79841785,80458181,82817464,95346529
40342994,40576420,40559359,40717713,40986638,41089281,40989917,41262467,41477049,41626427,41968951,43285631,57931803,57678442,63326222,70682408,74127518,79850798,80483051,82834537,95463876
40343100,40577601,40559623,40717780,40988422,41089406,40990207,41263175,41477618,41628200,41969454,43623137,57932622,57708598,63669250,71026580,74174906,79913954,80534250,82861163,95501276
40343436,40578026,40559838,40717869,40989831,41089611,40990211,41263459,41488696,41638904,41978371,43638217,57935161,57730456,64073036,71117656,74260221,80007104,80573227,82985929,95772918
40343844,40578482,40560388,40718945,40989892,41090026,40991208,41264388,41488901,41640142,41988267,43699694,57935961,57744781,64350689,71193235,74329788,80009350,80573963,83023636,95780232
40346291,40579796,40560704,40719487,40991709,41090273,40991808,41264780,41489354,41640251,41988743,43748321,57941243,57746519,64412739,71269387,74382539,80023994,80664342,83052768,95986387
40346315,40581345,40560774,40719492,40991780,41091651,40993958,41265618,41489503,41644369,41993073,44018397,57946383,57750731,64616746,71296820,74394338,80044112,80719838,83075604,96265951
40346343,40582188,40560960,40719994,40992693,41092975,40995779,41266434,41489513,41646860,41994377,44465163,57965921,57772495,64723090,71334122,74543881,80102111,80747112,83152876,96628672
40346380,40582317,40561203,40721133,40997427,41094402,40997211,41266989,41492227,41650547,41999400,44704026,57966841,57774407,65018712,71440047,74545912,80119866,80789227,83188797,96671026
40346697,40583017,40561273,40722033,40998254,41094572,40997267,41269556,41492498,41655386,42000913,44719842,57976727,57789385,65092566,71501460,74566727,80121653,80872911,83189933,96707739
40348505,40583302,40562271,40723099,40998260,41095917,40998863,41273352,41493030,41656885,42013626,45717559,57978989,57804112,65125986,71502632,74594274,80150730,80882484,83264774,97332990
40349183,40583936,40562541,40723440,40998555,41096434,40999097,41273861,41493231,41660684,42016917,46376860,58000461,57805596,65163724,71510061,74594867,80206676,80908977,83291091,97601611
40349224,40584058,40562732,40723895,40998612,41097063,40999829,41275122,41493404,41664987,42020902,46474070,58013561,57812970,65288792,71540724,74604594,80217218,80967060,83368468,97686738
40349937,40584721,40564384,40724710,40998856,41097783,40999851,41279070,41494048,41665031,42024861,46958965,58013994,57814066,65327992,71592596,74608239,80245797,81049307,83377755,98452149
40350239,40584937,40564962,40727025,41000352,41099778,40999994,41279315,41494248,41666759,42026320,47293741,58028160,57827272,65371076,71596078,74615039,80302390,81060126,83425161,98979569
40350664,40584950,40565096,40727256,41001415,41100453,41002066,41284787,41495035,41671446,42034949,48128344,58035931,57851724,65570455,71629695,74738587,80374332,81062143,83502876,99034988
40350739,40585118,40565931,40728351,41002340,41100872,41003690,41285368,41495130,41682000,42036668,48598568,58042599,57856527,65608404,71641376,74786195,80394735,81068400,83519722,99184027
40351459,40586323,40565999,40728929,41002942,41102169,41005404,41285991,41496072,41688837,42037671,49116607,58055142,57865599,65730284,71692469,74793438,80439915,81104876,83523253,100441457
40354943,40586982,40566058,40731107,41003197,41102457,41005725,41286051,41497749,41697757,42039010,49768908,58074513,57866290,65735649,71731197,74814089,80447179,81108175,83555983,101307570
40355114,40587021,40566897,40731651,41004293,41103961,41006242,41286496,41503038,41697847,42041870,50351063,58086384,57888519,65741924,71736738,74951786,80459438,81111646,83572776,101763492
40355825,40589165,40567158,40731960,41004607,41106421,41007463,41286704,41509478,41700591,42044928,50416473,58087692,57901396,65757344,71753619,74952316,80470240,81147241,83576499,101859494
40358069,40589707,40567650,40732081,41005150,41107732,41008416,41289970,41510419,41702304,42049964,51535690,58088436,57912908,65791060,71778690,74957289,80475116,81190392,83616733,102722863
40362283,40590548,40568177,40733481,41006817,41109500,41008689,41291188,41511630,41705401,42053075,51943242,58093005,57936617,65801772,71781229,75006866,80499523,81211076,83643676,103577290
40362741,40591950,40569561,40733819,41007079,41111333,41008923,41291470,41511636,41706251,42054649,52002621,58105698,57937315,65813304,71791096,75257623,80674892,81232000,83646081,103787272
40362978,40592061,40570286,40734158,41008055,41111388,41010148,41293346,41516934,41706898,42056524,52129762,58114129,57968195,65842503,71795993,75273265,80862752,81266847,83662150,104228895
40363056,40592688,40570434,40734668,41008281,41114383,41010186,41293684,41520599,41707178,42060160,52917164,58123082,57968806,65843732,71809779,75487327,80891327,81359349,83942735,104671924
40363097,40593212,40570618,40735124,41008627,41115530,41010810,41294375,41522266,41707489,42064806,53607307,58129963,57991763,65858746,71859397,75700189,80909105,81487524,84164473,105129742
40363191,40593707,40572074,40735181,41008753,41118378,41011948,41294950,41526176,41709255,42065544,53761419,58145496,57993832,65953698,71873246,75983873,80934443,81563517,84240505,105716838
40363241,40593811,40572168,40736429,41009974,41118593,41013751,41297208,41531916,41720412,42068545,54650576,58157604,57996563,65955446,71925338,76203907,80954789,81572426,84508235,105905490
40363415,40594539,40572228,40737578,41010184,41120681,41015243,41297372,41533732,41731336,42069725,54728942,58170987,57998309,66055712,71925808,76333469,80986884,81576521,85022457,106207248
40363434,40595214,40572621,40738934,41011056,41121783,41015950,41300060,41535952,41734069,42070063,54766237,58174431,58004870,66088355,71967493,76398015,80999478,81581859,85190707,107581718
40364644,40595852,40573057,40739934,41012521,41121805,41016870,41301783,41536633,41735091,42073544,54874611,58183304,58033535,66100533,72014904,76475852,81001320,81585969,85266459,107960758
40364940,40596831,40573211,40741548,41015227,41122042,41016940,41303118,41538838,41739994,42074988,54888845,58192227,58053493,66117653,72016873,76629841,81049622,81634852,85302274,108491821
40365759,40597242,40575676,40741763,41015785,41123185,41017118,41303868,41539404,41742883,42079111,55430568,58198372,58096239,66137247,72103985,76683130,81059590,81638798,85492793,109056049
40365897,40598149,40576498,40742273,41016105,41126010,41019458,41305028,41540352,41744261,42079675,55724527,58200464,58107384,66233735,72128157,76811591,81136377,81668599,85687033,109258596
40368302,40598751,40576684,40742793,41016859,41129163,41019639,41305822,41544330,41746916,42083748,55978279,58206325,58108043,66261335,72149194,77065932,81179017,81669408,85840795,109345978
40368396,40600179,40576792,40743296,41017075,41131759,41021127,41306215,41548837,41750179,42084696,56146847,58222532,58108972,66265461,72267806,77515155,81207272,81672005,85851034,110073463
40368883,40600815,40577159,40743612,41018926,41136856,41021340,41308235,41553826,41750434,42086543,56377317,58222581,58112927,66292694,72280094,77723354,81365117,81678873,85925661,110251327
40369754,40600821,40577581,40743675,41019530,41138715,41023938,41309406,41555141,41751006,42092517,56402435,58225403,58203412,66319781,72313365,77835826,81455220,81718653,85977851,110386397
40369918,40601407,40578304,40743895,41022853,41139767,41024379,41309783,41555223,41753490,42093642,56452682,58226992,58205581,66357325,72387977,77875264,81465532,81736787,86897120,110540522
40370907,40601598,40578345,40744206,41022931,41141844,41025050,41310355,41555951,41753528,42096184,56509356,58238446,58217710,66394638,72396930,78117937,81543191,81752086,87361220,110734958
40370986,40603573,40578530,40746204,41024570,41141880,41025238,41310840,41556609,41758193,42098413,56585553,58271358,58219424,66420493,72484479,78272125,81558232,81770651,87712363,110843043
40371796,40603933,40578854,40747210,41025287,41142215,41025345,41311079,41557374,41758455,42105535,56589351,58292657,58256695,66442674,72542250,78276894,81571366,81787051,87755061,111054585
40374203,40604611,40579657,40747368,41025388,41143878,41025410,41312131,41560891,41761913,42111553,56590087,58308192,58267239,66445513,72655812,78283675,81579635,81831974,87765777,111110412
40374570,40604708,40579984,40748288,41025959,41144313,41025978,41313649,41562553,41765849,42113572,56593718,58335395,58270220,66473084,72778296,78357025,81601586,81852933,87781217,111231288
40375594,40604816,40580469,40749219,41025990,41145507,41027111,41313848,41563069,41768828,42115694,56638790,58363965,58280116,66492088,72957937,78506352,81616582,81870532,87796385,111668782
40376092,40605322,40580543,40749259,41027464,41145963,41027224,41316595,41567860,41770906,42117568,56658166,58400726,58311572,66493655,73015734,78730148,81646838,81872009,88139672,112276561
40376136,40606007,40580578,40750536,41032488,41148996,41027471,41320238,41573846,41774737,42122027,56685198,58401405,58336843,66521358,73142872,78783943,81679245,81924428,88156620,113273517
40376781,40606143,40581638,40751257,41034343,41149701,41028196,41321342,41578666,41777303,42128873,56721632,58401846,58353454,66573944,73209751,78845395,81693047,81926661,88162604,116665429
40377031,40606720,40584873,40751324,41036368,41150095,41029544,41325087,41579934,41779597,42135427,56745860,58413861,58360992,66581424,73213553,78861798,81697187,81930564,88193148,116913426
40377647,40606929,40585886,40751677,41036715,41150888,41030238,41328000,41582570,41779665,42138511,56775218,58438334,58406431,66587566,73235762,78917699,81704665,81951072,88211222,117127241
40377966,40607779,40586444,40752590,41039243,41151401,41031629,41330647,41582603,41780151,42143287,56777903,58462125,58412655,66593445,73273684,78940595,81724236,81956966,88665607,117154819
40378952,40608896,40587142,40753283,41039372,41151863,41034057,41330858,41583560,41780372,42150579,56809760,58468288,58417340,66623029,73292690,78984037,81756210,81963183,88747846,117540854
40378966,40609016,40589280,40753471,41039594,41153855,41034414,41333521,41584204,41780730,42152823,56835119,58485471,58432933,66635965,73323016,79059842,81762527,81963814,89224756,117851418
40380513,40609652,40590172,40754105,41040309,41154325,41034603,41333950,41587040,41782856,42155883,56872505,58497331,58445607,66653615,73367316,79062351,81785960,81970672,89376138,118268949
40380598,40609901,40590651,40754344,41040790,41158973,41035390,41338276,41587242,41783157,42157730,56875834,58504954,58534661,66685675,73432809,79092834,81793981,81975800,89827087,118749152
40381534,40611288,40592334,40754407,41041015,41159332,41036707,41339045,41588087,41783779,42160601,56892902,58511321,58601324,66687479,73497309,79145911,81796956,81986867,90113335,118814881
40382804,40611383,40593563,40754564,41041063,41160640,41039582,41344087,41591801,41784604,42164467,56912135,58544588,58609107,66693367,73551389,79159559,81804788,82002674,90171824,119096148
40384241,40612744,40595698,40754899,41041466,41160877,41040975,41345974,41593031,41785036,42166026,56923438,58545094,58611574,66713271,73585548,79201455,81839252,82087376,90904945,119488485
40384284,40613065,40595724,40754941,41043856,41163353,41042736,41347420,41597868,41802807,42169624,56938157,58578344,58644563,66734832,73631045,79222843,81862021,82100867,91019348,119493626
40384414,40614608,40596249,40756058,41045150,41164112,41042747,41349261,41602240,41804143,42171130,56960102,58581363,58649337,66752790,73642447,79254108,81872312,82149031,91074670,119647871
40384905,40614637,40596464,40756690,41048153,41165538,41046888,41349588,41603699,41804236,42172015,56976467,58601452,58728139,66757982,73715925,79395885,81874219,82204397,91131121,119693480
40385658,40614814,40597105,40756756,41048618,41169140,41047494,41351413,41606878,41806697,42172676,56979159,58612232,58750231,66789973,73772594,79432484,81890635,82256913,91813203,119775271
40387141,40615452,40599493,40756940,41048640,41172526,41048454,41354376,41607338,41806842,42175076,56982313,58667290,58761492,66805360,73810918,79467666,81915678,82288015,91894579,119840768
40387319,40615659,40600311,40757763,41049532,41172956,41049073,41357267,41609168,41811812,42177516,57004074,58748005,58872164,66810135,73816207,79471815,81922961,82288714,91978181,120139659
40387323,40615950,40601363,40759575,41049548,41173881,41049884,41359186,41612424,41812870,42178292,57044997,58749105,58887725,66817834,73893329,79593555,81932706,82317279,92085358,120197827
40387510,40616298,40601651,40760121,41049603,41175170,41050628,41360024,41614032,41818575,42178790,57069473,58843830,59063295,66819931,73948036,79605813,81935923,82371555,92277169,120369329
40387902,40616604,40601697,40760155,41050819,41175783,41051615,41360472,41614993,41820478,42192118,57108374,58866973,59270986,66837062,74071363,79611360,81957504,82375330,92378984,120496751
40388446,40616617,40601721,40760419,41052280,41177306,41053362,41361892,41616585,41821167,42194463,57117171,59010117,59433851,66875230,74122916,79648010,81957599,82385501,92444168,120705359
40388677,40616731,40602085,40761340,41055846,41177512,41055258,41362808,41616815,41823135,42194658,57129138,59054329,59761427,66879837,74186558,79660488,81967296,82435882,92461158,120876084
40390044,40616864,40602303,40761377,41056372,41177522,41058270,41365082,41618294,41824032,42202366,57140979,59072767,60064033,66894031,74217623,79667069,81982150,82451136,92499572,140003074
40390929,40617541,40602621,40761688,41056567,41179307,41059948,41366385,41618336,41824492,42217415,57143882,59093025,60130414,66904841,74238873,79671409,81992438,82457565,92522348,242412349
40392154,40617621,40602917,40762516,41057541,41180023,41061549,41366700,41622355,41833073,42219429,57156688,59102370,60333821,66932849,74259738,79736793,81993621,82457808,92567914,246097779
40392316,40618238,40602982,40762572,41059094,41180676,41063467,41371195,41622567,41834917,42220572,57161061,59151271,60361032,66936655,74492198,79764662,81994905,82574955,92576500,249345251
40392363,40618395,40603259,40763800,41061894,41182325,41066595,41372270,41625005,41838116,42230915,57167999,59170552,60373355,66937724,74498958,79768862,82000693,82608889,92705161,250271736
40392566,40619355,40604128,40763876,41061994,41182685,41066756,41378238,41627372,41839668,42232078,57183121,59306055,60386680,66945876,74513202,79774549,82002684,82623628,92765069,250273719
40392801,40619383,40605384,40764456,41063944,41185258,41068821,41378704,41627543,41843761,42237790,57206034,59374546,60416005,66964378,74527653,79847488,82016957,82721691,92797790,253692899
40394141,40619406,40606113,40764868,41064163,41187049,41071321,41380062,41632096,41844018,42238822,57223823,59425492,60486519,66978484,74529823,79887289,82026133,82737973,93098138,253806321
40395656,40620142,40606549,40766062,41065310,41187276,41072439,41382409,41632447,41844566,42246567,57237237,59875206,60530099,66980642,74556981,79893226,82067751,82751114,93120908,253946760
40396747,40621065,40608874,40770031,41065473,41188847,41075789,41389090,41634159,41845227,42250799,57238085,60107949,60539758,66988041,74590560,79931139,82076110,82790463,93179259,254020098
40397164,40621253,40609414,40770283,41065975,41190644,41077532,41389153,41638490,41849037,42251787,57238594,60121672,60586933,67010606,74655576,79933637,82080108,82827911,93197026,254302142
40397183,40621594,40609729,40770482,41067324,41192483,41079096,41390060,41639701,41849437,42257065,57245362,60193151,60646341,67026064,74711471,79968516,82081982,82871886,93208989,254627100
40397688,40621684,40610530,40770852,41067963,41192798,41079122,41391986,41640051,41877227,42258041,57253284,60339789,60710461,67056048,74729781,79968604,82082082,82911197,93229699,254738360
40397703,40621776,40610564,40770931,41068187,41194637,41079723,41398941,41640746,41882243,42262141,57254982,60563451,60787912,67061216,74746617,79994224,82084413,82920744,93306054,256435785
40398457,40621959,40610728,40771139,41068553,41198582,41081826,41402078,41644505,41890177,42262311,57256501,60691752,60918727,67097969,74755520,80066203,82091646,82943295,93939620,256932625
40398959,40622153,40611393,40771603,41068799,41200037,41082649,41402806,41646387,41892207,42268667,57266868,60693242,60941251,67115115,74759499,80166469,82163015,82972963,94195698,257305395
40399031,40622260,40612740,40771836,41068860,41200412,41085863,41406254,41646415,41896591,42272572,57274724,60693550,60950278,67115673,74766009,80270864,82175216,83010807,94374503,257541210
40399033,40622589,40612965,40773433,41069411,41200937,41089328,41406734,41647141,41899434,42286289,57276618,60731254,61006828,67123874,74790030,80318545,82281752,83035242,94549976,257619443
40399145,40623265,40613679,40773525,41071318,41201121,41090613,41411032,41652019,41900769,42293142,57276966,60772585,61026501,67124620,74802345,80331925,82290812,83069847,94558325,257692584
40399391,40623409,40613775,40773844,41071592,41201742,41094438,41412510,41652162,41901665,42298016,57309452,60810557,61236553,67125801,74842683,80337127,82308521,83094726,94891981,257842052
40401131,40624093,40614154,40773987,41072706,41203927,41094517,41414143,41652257,41907568,42307677,57310525,60855732,61250407,67134035,74879734,80359259,82346649,83106069,94970317,257871486
40402436,40624621,40614701,40774132,41073537,41204250,41095371,41414741,41653088,41917650,42314372,57313028,60875512,61312888,67139158,74882126,80359561,82355482,83110762,95366789,257882302
40403263,40625278,40615138,40774829,41075173,41204655,41095515,41416589,41654873,41919957,42322088,57316847,60944168,61326845,67149907,74886057,80423086,82502398,83114287,95407301,257953948
40404209,40625853,40615970,40774967,41077051,41205243,41096883,41417956,41656948,41924712,42324040,57344014,60995760,61337941,67171458,75029885,80545486,82526289,83220505,95486883,257954865
40404676,40626052,40616823,40775197,41077348,41205294,41097207,41420041,41659554,41936271,42328122,57346780,61057098,61386010,67220784,75086373,80685617,82543565,83313692,95528225,257983118
40404973,40626441,40617695,40776036,41078241,41205461,41099038,41420895,41659906,41945289,42328786,57365130,61070456,61392030,67252147,75230925,80726167,82584636,83335694,95934141,257986989
40405641,40626450,40618147,40776663,41078434,41206868,41100595,41421984,41660533,41945845,42333584,57378616,61234184,61510714,67281232,75392350,80755566,82592993,83378990,96517269,257987646
40406538,40627241,40618323,40779178,41079061,41208947,41102876,41422465,41662356,41950115,42340596,57404522,61251713,61574128,67321107,75652835,80837437,82607941,83383149,97063117,258039076
40406966,40627436,40619286,40779784,41081266,41209239,41103550,41423315,41666079,41950589,42344148,57410330,61286321,61581373,67327394,75964984,80854480,82622438,83394796,97282638,258109180
40411441,40627469,40619376,40780520,41081338,41210164,41103579,41424332,41666486,41951751,42348280,57415517,61446816,61643132,67370266,76069516,80908749,82633387,83411816,97856410,258173721
40412132,40627756,40619475,40781519,41083950,41212886,41108519,41424819,41666777,41956466,42362896,57415585,61465722,61656083,67372129,76151758,80934166,82659875,83430758,99042248,258200011
40412576,40627948,40619624,40781667,41084343,41213006,41110416,41425113,41671827,41959204,42364855,57432767,61473364,61656427,67382133,76281593,80974490,82706783,83455062,99275264,258208601
40412672,40628068,40619866,40781968,41085189,41213652,41110758,41425775,41673405,41959937,42370515,57439202,61476001,61678255,67393860,76624350,80995605,82768077,83457853,100303259,258237155
40413055,40628358,40620667,40783656,41085450,41214210,41113006,41426444,41673792,41965827,42378916,57441658,61503721,61729552,67444915,76823297,81122988,82826630,83484901,100488129,258250620
40413181,40628840,40621675,40783667,41088395,41214323,41114120,41433351,41675290,41969566,42381778,57446560,61551790,61955561,67485794,76828187,81148803,82904881,83493991,100624438,258279825
40413363,40629229,40621910,40783697,41088543,41215120,41114418,41434731,41675562,41973949,42386681,57449757,61586881,62463468,67504877,77384224,81148891,82953535,83569392,100634738,258287316
40413554,40630140,40622232,40784830,41089144,41216533,41114757,41439785,41678787,41975351,42388047,57463134,61662848,63181235,67505632,77893634,81198925,82962096,83581295,101023984,258321914
40414313,40630817,40622311,40784898,41089807,41218394,41114986,41441476,41678863,41977509,42388257,57470882,61759534,63204847,67519538,78175415,81216588,83001512,83587305,101059270,258352100
40414581,40631608,40622316,40785077,41089860,41219001,41115578,41441769,41680090,41979361,42456703,57473974,61760471,63440070,67561917,78239779,81293400,83038177,83601112,103389075,258357769
40415012,40632109,40622876,40785615,41091500,41221084,41119005,41441780,41683342,41979751,42466002,57478423,61830609,63823950,67611188,78451765,81323658,83093920,83602997,103466287,258379429
40416021,40632366,40622918,40787168,41091921,41222170,41120724,41442794,41683674,41980029,42475742,57479057,61918834,64107355,67611581,78520850,81467380,83099737,83614047,104151471,258397569
40416116,40632658,40625804,40787252,41092577,41223029,41121221,41442876,41683962,41980956,42479167,57481672,62183210,64318115,67621496,78653318,81564400,83245481,83623221,104329917,258413606
40416629,40633463,40626042,40787651,41094928,41223771,41121706,41444212,41687365,41982247,42487324,57485934,62276161,64645691,67737751,78678728,81566691,83376985,83748895,104357988,258441970
40417378,40633649,40626551,40788042,41096951,41228314,41124004,41444702,41688081,41984943,42499001,57493086,62492879,65073108,67762227,78746830,81592221,83433759,83785545,104486675,258461021
40418346,40633672,40626800,40788483,41098528,41229006,41125696,41447355,41690054,41986452,42499613,57501762,62534311,65172768,67768847,78760290,81679641,83454927,83852235,105247610,258479504
40418358,40633698,40627001,40789680,41098994,41229291,41128080,41448528,41690145,41994688,42499628,57506168,62617827,65217908,67817625,78826767,81691310,83520697,83864805,105505537,258498064
40419596,40633904,40627551,40790103,41100476,41229322,41129613,41450181,41696152,41999621,42518443,57508644,62711046,65263165,67839663,78899835,81738157,83540092,83898335,105900551,258506912
40419834,40634056,40628890,40791770,41101229,41229478,41131913,41453046,41702311,42005180,42542557,57509579,62804388,65288407,67869973,78923399,81742468,83551398,83956424,105903008,258517180
