0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
14370554,13353513,13168392,13351890,13042570,12874292,12819206,12788717,12660114,12562280,12651279,12477927,12589293,12604873,12587821,12508950,12551155,12557408,12581257,12565233,12593655
14382415,13355594,13169323,13356516,13044590,12894350,12820393,12799226,12678937,12566419,12655976,12483998,12603861,12608498,12597883,12514246,12553160,12559419,12583636,12569326,12595395
14407191,13366855,13170498,13357438,13046334,12902289,12822192,12801778,12686175,12568082,12666589,12485927,12604284,12609915,12603650,12530496,12554946,12561380,12587244,12569479,12601296
14416035,13386238,13261991,13364242,13063167,12903404,12824886,12814359,12694811,12568389,12671303,12487096,12611921,12616390,12605971,12534576,12555058,12571864,12591906,12578627,12611200
14425875,13390005,13266367,13366815,13064593,12904922,12827611,12820368,12695508,12571393,12678091,12488793,12612203,12616668,12607693,12539538,12559143,12574777,12607831,12578872,12618599
14430094,13395039,13312508,13375202,13070017,12907240,12828862,12838562,12698028,12573414,12678203,12492812,12628026,12619203,12622973,12541554,12562430,12574905,12614171,12579704,12624559
14430516,13399278,13334308,13379101,13071797,12907806,12829651,12839353,12707580,12575161,12682549,12494411,12631419,12619551,12626762,12545640,12566649,12575189,12621011,12582916,12628926
14452053,13405194,13348736,13381997,13075556,12922971,12840006,12842748,12709154,12575301,12690530,12501929,12634732,12623468,12633878,12545811,12568056,12579904,12623144,12583395,12631599
14500048,13411816,13350387,13382427,13077775,12923736,12850313,12844156,12710714,12575481,12692072,12509591,12636719,12632024,12637967,12552488,12568343,12581296,12636696,12592918,12634137
14509577,13427693,13353262,13413377,13095437,12933955,12879044,12850711,12711259,12582970,12699970,12510952,12645466,12638429,12638559,12558806,12569780,12589138,12638227,12593227,12634480
14511337,13430983,13368433,13413556,13096413,12935437,12881546,12852278,12716346,12588392,12705223,12514009,12663012,12652413,12641447,12560676,12570086,12590681,12644747,12597996,12641790
14541984,13437227,13372973,13424056,13097728,12936656,12882923,12854402,12719102,12593265,12706236,12517032,12663842,12669747,12643454,12563396,12583397,12598956,12652638,12599231,12644975
14543909,13441926,13378321,13426538,13097961,12948521,12885255,12855600,12726147,12593875,12707508,12527167,12669550,12669893,12649866,12564636,12583747,12607220,12657035,12612516,12658231
14546131,13444615,13388440,13437862,13106477,12951265,12888865,12868412,12726499,12597202,12709757,12529799,12673424,12670134,12656191,12566659,12583913,12611226,12666030,12613162,12663891
14555732,13450113,13408437,13437872,13109787,12957498,12890798,12872708,12730268,12598149,12713733,12541886,12673461,12677730,12657352,12593532,12589981,12621639,12669007,12613202,12664330
14563861,13454738,13419132,13443555,13125167,12965948,12899414,12876289,12730617,12599314,12716253,12546258,12679036,12684934,12659148,12602626,12591783,12631399,12669168,12624092,12668816
14568343,13460201,13435536,13446929,13160570,12967219,12907252,12888507,12732630,12603295,12717402,12552731,12688258,12688609,12662618,12603844,12597827,12632968,12673092,12632014,12685258
14569972,13463819,13451274,13458766,13164713,12980460,12908042,12907911,12745807,12626488,12719677,12565872,12688465,12689992,12664174,12606371,12603077,12655657,12692999,12647771,12700655
14578553,13465708,13451302,13459929,13166544,12988247,12909453,12915384,12746415,12626596,12726009,12573364,12703864,12696550,12666742,12609933,12611202,12659301,12695193,12654137,12706843
14582496,13468252,13469444,13467735,13182695,12992604,12918589,12915778,12758621,12628878,12733352,12573957,12708865,12697950,12671258,12613292,12612134,12668157,12703230,12671486,12723640
14595849,13470018,13482086,13476148,13187762,13001851,12928393,12916178,12765388,12633734,12734632,12576913,12714203,12711606,12676477,12613505,12629821,12674959,12704456,12672236,12725228
14597087,13477450,13514022,13490564,13187832,13003044,12938040,12921056,12773783,12636691,12750915,12580776,12724227,12716756,12680678,12628026,12632661,12680170,12707200,12690721,12729058
14609414,13477825,13519489,13493068,13202610,13003547,12940374,12925498,12789301,12642944,12756961,12581038,12725491,12716959,12690701,12630069,12635055,12688504,12709745,12695250,12744752
14614829,13483336,13542493,13495771,13224734,13007052,12953330,12929749,12792446,12648130,12759960,12581745,12732790,12718037,12691852,12637942,12635728,12691314,12726015,12709270,12748742
14617616,13489307,13543521,13505670,13229476,13044446,12955310,12936417,12793197,12652730,12769514,12584075,12735191,12725732,12692700,12640873,12642941,12695326,12727334,12710302,12760096
14634934,13500984,13544512,13513259,13240631,13055440,12955422,12939373,12794473,12655808,12776671,12585131,12735757,12727056,12697363,12653281,12650050,12698521,12730469,12710381,12760118
14641826,13504855,13546195,13534201,13242323,13063527,12956015,12946817,12799119,12658713,12779374,12590563,12738996,12728102,12700975,12663196,12652675,12699574,12732942,12713349,12772460
14642841,13507869,13550047,13538936,13242980,13071479,12957669,12948888,12804593,12663928,12783031,12590840,12741523,12730150,12705719,12667556,12653093,12703628,12733632,12723721,12773976
14645784,13532908,13557911,13539852,13244355,13073559,12958924,12950399,12805702,12670317,12788343,12591879,12745832,12743065,12710476,12669739,12653289,12706208,12735722,12730216,12774014
14669364,13550312,13610095,13566482,13263052,13082613,13008085,12951081,12812224,12678057,12790631,12603676,12746606,12748532,12715135,12675295,12661308,12708472,12737589,12731289,12792658
14682086,13565072,13640115,13577256,13264192,13089544,13027507,12954696,12824487,12687403,12792043,12603970,12750538,12748572,12718563,12677673,12671015,12716148,12759671,12731334,12794013
14690841,13583428,13649699,13581447,13273596,13091943,13029427,12957209,12837983,12689771,12800020,12621546,12751299,12754937,12724993,12682476,12676906,12716425,12783670,12748294,12796109
14691933,13583632,13653265,13603521,13283565,13100212,13050691,12961905,12839828,12690270,12808018,12622441,12757551,12755542,12731537,12684747,12678561,12717837,12787065,12752114,12800516
14697815,13583702,13660607,13609648,13286184,13102112,13051244,12962132,12840431,12692056,12809098,12624315,12760881,12758908,12731806,12698858,12682630,12721943,12787902,12753748,12802024
14703190,13593086,13668231,13612437,13294632,13104590,13052246,12972479,12840731,12692257,12817136,12633369,12761082,12770374,12735319,12699945,12689623,12725639,12789279,12756944,12803437
14736690,13605140,13673980,13626203,13299482,13112106,13055142,12975615,12843145,12698562,12822323,12638254,12767222,12775552,12736315,12704342,12693240,12729045,12791779,12757591,12803687
14751095,13618987,13689625,13644464,13299625,13115164,13061561,12976433,12844120,12707640,12826242,12642076,12768279,12778473,12737062,12711252,12695324,12733423,12796970,12760513,12806926
14757210,13619994,13694718,13651414,13300170,13116138,13063447,12982530,12848012,12709951,12826290,12648206,12778142,12788314,12739121,12720587,12701796,12742855,12810590,12764381,12814472
14765043,13640797,13714210,13670172,13302518,13120173,13065862,12993549,12848033,12716882,12832571,12657558,12788282,12803267,12740350,12722381,12724091,12766184,12814995,12775127,12815015
14772334,13645211,13727546,13671176,13306715,13122660,13070040,12994070,12852959,12727346,12836382,12660797,12793381,12805550,12753635,12723954,12727436,12768088,12824939,12778231,12815878
14775201,13665495,13751006,13679755,13310381,13136483,13090047,12999698,12853220,12732873,12836782,12661732,12797290,12811703,12759059,12726756,12732934,12771213,12827380,12786722,12822910
14776705,13670971,13755860,13681404,13310991,13140294,13090513,13014077,12855450,12759970,12839958,12665011,12801210,12817272,12763557,12732206,12733254,12771267,12828437,12788188,12826259
14793159,13728296,13774178,13719456,13321932,13150925,13103671,13015430,12858719,12760226,12845098,12673162,12803590,12827728,12764538,12735334,12737296,12772218,12834926,12798383,12827612
14800992,13744523,13779244,13733037,13326957,13153722,13108989,13025278,12858757,12763144,12865982,12677093,12816228,12828023,12775824,12747361,12743260,12779748,12835440,12798912,12828712
14801387,13747002,13785387,13733598,13331069,13153802,13109673,13027136,12868369,12773028,12868222,12682797,12817831,12829367,12780675,12755039,12747381,12782672,12836077,12802010,12842334
14808285,13825002,13802098,13764859,13337119,13160959,13109952,13031739,12868946,12773640,12873157,12683181,12821526,12835606,12783690,12766947,12748946,12798072,12841155,12806115,12842930
14814007,13878245,13811250,13770101,13341567,13162414,13119252,13043777,12872814,12782715,12879769,12684146,12829036,12837953,12786694,12771282,12750542,12802349,12848597,12808002,12848139
14820439,13885888,13866802,13785424,13348784,13164872,13120361,13052454,12897018,12783718,12883058,12685582,12830256,12838233,12787158,12795698,12752553,12803331,12848686,12812644,12849780
14850509,13995771,13867825,13825034,13364380,13166142,13122522,13059968,12913233,12798568,12886233,12689173,12835387,12840563,12789549,12796763,12753537,12809305,12850831,12812706,12851771
14879860,13997281,13870818,13827497,13366435,13175705,13125040,13063863,12917093,12804073,12886976,12689349,12835618,12841453,12790546,12797078,12762477,12817827,12877690,12819933,12853469
14884652,13998396,13890715,13836570,13384690,13178392,13130035,13065203,12925016,12817996,12889125,12689856,12836966,12842316,12799811,12804997,12770289,12818455,12884018,12825302,12857818
14897757,14041180,13890990,13873076,13399249,13181286,13135633,13074622,12925046,12826435,12905519,12692941,12840312,12842752,12802990,12818607,12773446,12826222,12885631,12830717,12858879
14916484,14045558,13898333,13900678,13400094,13182305,13138418,13074784,12926334,12828403,12907772,12697158,12846473,12846030,12804365,12820225,12780557,12826993,12889105,12832175,12870481
14926609,14050497,13916969,13935895,13402868,13188477,13155109,13077176,12943096,12831564,12918713,12704038,12852538,12848726,12805498,12822219,12782208,12836516,12892602,12832177,12874533
14927696,14050998,13976263,13939319,13405112,13190727,13159032,13078464,12950516,12837642,12919509,12707789,12861935,12856335,12806409,12828844,12783058,12839768,12893546,12834975,12874591
14934844,14105802,14033200,14003441,13407165,13194780,13162431,13078715,12952247,12838832,12925411,12710999,12863125,12873142,12807288,12833098,12799318,12840324,12894171,12840253,12877297
14938661,14122117,14073080,14009159,13419449,13203077,13164461,13083291,12953408,12841396,12953335,12712363,12864877,12880090,12818196,12842246,12803351,12847410,12894242,12840487,12881740
14938778,14137696,14093546,14026257,13421635,13203529,13165022,13087723,12954078,12842969,12954488,12721563,12874182,12894759,12821334,12842368,12806477,12848658,12911058,12841615,12882447
14959891,14161219,14101641,14055762,13435430,13203942,13168346,13100278,12959137,12846830,12958251,12722551,12885373,12901066,12827093,12850013,12807050,12852429,12924058,12843957,12903781
14960859,14189555,14140367,14133622,13445682,13208602,13170456,13102227,12962055,12849272,12963509,12729038,12885826,12901643,12830825,12859665,12823181,12852444,12926591,12859316,12908611
14964409,14266032,14165029,14164820,13447415,13215733,13175330,13109562,12991329,12849538,12964550,12729496,12891998,12903790,12831999,12860142,12826598,12854088,12928703,12865381,12908791
14967672,14274862,14168622,14167836,13461370,13216815,13176970,13111120,13002271,12853307,12965364,12738673,12897333,12904382,12833088,12861674,12833803,12855067,12929474,12871424,12914738
14970697,14277121,14194676,14168954,13465262,13217518,13188284,13111292,13006273,12856500,12966811,12740143,12904423,12905145,12839705,12866723,12850602,12857774,12931784,12872064,12915807
14972415,14280781,14235037,14209726,13468059,13224726,13194143,13119878,13011706,12856731,12980820,12741221,12909277,12907219,12842668,12872095,12851461,12857794,12943556,12873136,12924160
14973698,14285152,14268958,14220568,13469482,13228896,13200608,13124435,13011956,12856791,12982081,12743867,12909899,12908423,12844042,12874277,12856013,12865355,12946976,12875523,12927091
14973996,14323817,14291745,14264087,13469655,13229698,13205218,13124526,13017420,12873434,12984144,12752042,12920640,12915958,12845304,12875097,12861227,12866284,12950626,12881757,12927184
14979020,14330548,14304120,14297985,13470253,13231872,13208569,13125937,13029688,12880213,12988991,12756308,12928890,12917477,12857047,12878466,12862756,12870977,12954501,12883474,12933678
14982424,14331421,14341888,14306721,13480035,13236819,13211852,13126444,13030449,12885864,12998174,12757243,12930519,12917792,12857174,12878769,12865267,12878518,12957924,12886244,12945998
14985159,14345171,14354247,14325649,13482775,13238569,13212713,13127759,13031817,12902211,13002185,12758513,12938077,12927032,12859710,12881353,12869954,12879950,12959222,12886302,12946524
15005252,14345467,14366166,14338793,13483242,13239823,13217316,13129466,13033351,12903326,13002232,12759137,12942849,12927433,12863871,12883241,12870899,12884491,12963653,12886476,12947239
15006333,14348553,14394135,14377042,13491426,13246721,13235650,13134323,13037552,12903440,13004939,12767319,12955967,12928414,12870430,12883845,12877700,12886181,12975505,12892186,12957329
15006433,14350220,14412728,14396333,13498937,13253117,13244501,13138446,13042825,12913796,13012442,12774956,12969294,12931803,12877653,12889506,12878795,12895727,12982543,12899849,12977815
15010109,14355037,14421741,14417691,13509383,13254419,13245332,13143785,13060907,12914212,13017192,12800727,12973646,12932015,12891024,12890935,12880103,12898847,12983262,12910776,12980467
